start_time,end_time,instrument,note,start_beat,end_beat,note_value,Instrument Group,Time Chunks
4841438,4851678,1,67,119.8,0.25,Sixteenth,1,"[55, 56]"
4842462,4846558,1,55,119.833333333,0.1,Triplet Thirty Second,1,[55]
4845534,4850142,1,57,119.925,0.1,Triplet Thirty Second,1,[55]
4849630,4859358,1,65,120.0125,0.25,Sixteenth,1,"[55, 56]"
4850142,4854750,1,55,120.016666667,0.1,Triplet Thirty Second,1,"[55, 56]"
4851678,4861406,1,74,120.05,0.25,Sixteenth,1,[56]
4854238,4875742,1,57,120.1,0.5,Eighth,1,[56]
4859358,4873182,1,62,120.2625,0.25,Sixteenth,1,[56]
4861406,5031390,1,74,120.3,4.25,Whole,1,"[56, 57, 58]"
4873182,4881374,1,61,120.5125,0.25,Sixteenth,1,[56]
4875742,4894174,1,58,120.6,0.5,Eighth,1,[56]
4881374,4891102,1,62,120.7625,0.25,Sixteenth,1,[56]
4891102,4919262,1,70,121.0125,0.75,Dotted Eighth,1,[56]
4894174,4902878,1,57,121.1,0.25,Sixteenth,1,[56]
4902878,4913630,1,55,121.35,0.25,Sixteenth,1,[56]
4913630,4922846,1,53,121.6,0.25,Sixteenth,1,[56]
4922846,4928990,1,55,121.85,0.208333333333,Sixteenth,1,[56]
4927966,4931550,1,67,122.0125,0.1,Triplet Thirty Second,1,[56]
4931550,4934622,1,69,122.104166667,0.1,Triplet Thirty Second,1,[56]
4931550,4942302,1,55,122.1125,0.25,Sixteenth,1,"[56, 57]"
4934622,4938718,1,67,122.195833333,0.1,Triplet Thirty Second,1,[56]
4938206,4943326,1,69,122.2875,0.1,Triplet Thirty Second,1,"[56, 57]"
4942302,4952030,1,53,122.3625,0.25,Sixteenth,1,[57]
4942814,4946398,1,67,122.379166667,0.1,Triplet Thirty Second,1,[57]
4946398,4950494,1,69,122.470833333,0.1,Triplet Thirty Second,1,[57]
4950494,4953566,1,67,122.5625,0.1,Triplet Thirty Second,1,[57]
4952030,4963294,1,52,122.6125,0.25,Sixteenth,1,[57]
4953054,4957150,1,69,122.654166667,0.1,Triplet Thirty Second,1,[57]
4956638,4962782,1,67,122.745833333,0.1,Triplet Thirty Second,1,[57]
4960734,4965854,1,69,122.8375,0.1,Triplet Thirty Second,1,[57]
4963294,4972510,1,53,122.8625,0.208333333333,Sixteenth,1,[57]
4965854,4971486,1,67,122.929166667,0.1,Triplet Thirty Second,1,[57]
4970974,4991454,1,69,123.0125,0.5,Eighth,1,[57]
4974558,4995550,1,53,123.125,0.5,Eighth,1,[57]
4991454,5011934,1,70,123.5125,0.479166666667,Eighth,1,[57]
4995550,5016542,1,55,123.625,0.5,Eighth,1,[57]
5016030,5019102,1,64,124.104166667,0.0916666666667,Triplet Thirty Second,1,[57]
5016542,5033950,1,57,124.125,0.5,Eighth,1,"[57, 58]"
5019102,5022686,1,65,124.195833333,0.1,Triplet Thirty Second,1,[57]
5022174,5025758,1,64,124.2875,0.1,Triplet Thirty Second,1,[57]
5025246,5028830,1,65,124.379166667,0.1,Triplet Thirty Second,1,"[57, 58]"
5028830,5031902,1,64,124.470833333,0.1,Triplet Thirty Second,1,[58]
5031390,5039582,1,80,124.55,0.25,Sixteenth,1,[58]
5031902,5035486,1,65,124.5625,0.1,Triplet Thirty Second,1,[58]
5033950,5053918,1,55,124.625,0.5,Eighth,1,[58]
5034974,5038046,1,64,124.654166667,0.1,Triplet Thirty Second,1,[58]
5038046,5042142,1,65,124.745833333,0.1,Triplet Thirty Second,1,[58]
5039582,5049822,1,81,124.8,0.25,Sixteenth,1,[58]
5041630,5045726,1,64,124.8375,0.1,Triplet Thirty Second,1,[58]
5045726,5049310,1,65,124.929166667,0.1,Triplet Thirty Second,1,[58]
5048798,5053918,1,64,125.020833333,0.1,Triplet Thirty Second,1,[58]
5049822,5060574,1,74,125.05,0.25,Sixteenth,1,[58]
5053406,5056990,1,65,125.1125,0.1,Triplet Thirty Second,1,[58]
5053918,5098462,1,57,125.125,1.0,Quarter,1,[58]
5056478,5060574,1,64,125.204166667,0.1,Triplet Thirty Second,1,[58]
5060574,5064158,1,65,125.295833333,0.1,Triplet Thirty Second,1,[58]
5060574,5073374,1,77,125.3,0.25,Sixteenth,1,[58]
5064158,5070814,1,64,125.3875,0.1,Triplet Thirty Second,1,[58]
5070302,5074910,1,65,125.479166667,0.1,Triplet Thirty Second,1,[58]
5073374,5084126,1,76,125.55,0.25,Sixteenth,1,[58]
5073886,5078494,1,64,125.570833333,0.1,Triplet Thirty Second,1,[58]
5078494,5082078,1,65,125.6625,0.1,Triplet Thirty Second,1,[58]
5082078,5086174,1,64,125.754166667,0.1,Triplet Thirty Second,1,[58]
5084126,5095902,1,74,125.8,0.25,Sixteenth,1,[58]
5085662,5089758,1,65,125.845833333,0.1,Triplet Thirty Second,1,[58]
5089246,5093854,1,64,125.9375,0.1,Triplet Thirty Second,1,[58]
5095902,5108190,1,73,126.05,0.25,Sixteenth,1,[58]
5098462,5123038,1,50,126.125,0.479166666667,Eighth,1,"[58, 59]"
5108190,5519838,1,74,126.3,6.0,Unknown,1,"[58, 59, 60, 61, 62, 63]"
5117918,5138398,1,69,126.5125,0.479166666667,Eighth,1,[59]
5117918,5138398,1,72,126.5125,0.479166666667,Eighth,1,[59]
5123550,5145054,1,54,126.625,0.479166666667,Eighth,1,[59]
5123550,5242846,1,50,126.625,2.47916666667,Half,1,"[59, 60]"
5140958,5160414,1,70,127.0125,0.479166666667,Eighth,1,[59]
5140958,5160414,1,67,127.0125,0.479166666667,Eighth,1,[59]
5146078,5163998,1,52,127.125,0.479166666667,Eighth,1,[59]
5146078,5163998,1,55,127.125,0.479166666667,Eighth,1,[59]
5160926,5181918,1,66,127.5125,0.479166666667,Eighth,1,[59]
5160926,5181918,1,69,127.5125,0.479166666667,Eighth,1,[59]
5165022,5187038,1,54,127.625,0.479166666667,Eighth,1,[59]
5165022,5187038,1,57,127.625,0.479166666667,Eighth,1,[59]
5182942,5206494,1,67,128.0125,0.479166666667,Eighth,1,"[59, 60]"
5182942,5206494,1,64,128.0125,0.479166666667,Eighth,1,"[59, 60]"
5190110,5212126,1,55,128.125,0.479166666667,Eighth,1,"[59, 60]"
5190110,5212126,1,58,128.125,0.479166666667,Eighth,1,"[59, 60]"
5207518,5237214,1,70,128.5125,0.479166666667,Eighth,1,[60]
5207518,5237214,1,67,128.5125,0.479166666667,Eighth,1,[60]
5212638,5242846,1,55,128.625,0.479166666667,Eighth,1,[60]
5212638,5242846,1,52,128.625,0.479166666667,Eighth,1,[60]
5237726,5504990,1,69,129.0125,3.0,Dotted Half,1,"[60, 61, 62, 63]"
5237726,5504990,1,66,129.0125,3.0,Dotted Half,1,"[60, 61, 62, 63]"
5243870,5510110,1,54,129.125,3.0,Dotted Half,1,"[60, 61, 62, 63]"
5243870,5510110,1,57,129.125,3.0,Dotted Half,1,"[60, 61, 62, 63]"
5243870,5510110,1,50,129.125,3.0,Dotted Half,1,"[60, 61, 62, 63]"
