Coefficients,Instruments
0.7286176,
6.09093,
102.311935,3
99.79907,3
97.78978,3
96.76994,3
94.4619,3
87.36836,3
78.76381,3
73.96019,3
75.03171,3
80.95682,3
89.31322,3
95.30025,3
96.82112,3
95.789734,3
95.12747,3
96.24563,3
97.39145,3
96.62082,3
93.63125,3
90.24959,3
88.552605,3
89.38478,3
104.368256,
120.80956,
134.74649,
142.95016,
148.391,
150.55966,
152.90471,
157.87808,
160.68271,3;1
160.5585,3;1
159.00934,3;1
156.4885,3;1
154.67343,3;1
154.1265,3;1
151.08276,3;1
146.04678,3;1
139.89053,3;1
135.06848,3;1
134.54611,3;1
138.0976,3;1
143.14871,3;1
147.4892,3;1
149.04327,3;1
148.38605,3;1
147.8061,3;1
146.71844,3;1
144.71582,3;1
141.74991,3;1
139.70517,3;1
138.69756,3;1
137.66718,3;1
136.03159,3;1
133.55002,3;1
130.95987,3;1
128.61176,3;1
125.453766,3;1
125.897385,3;1
128.5708,3;1
130.69353,3;1
132.31618,1
133.5402,1
132.84578,1
130.67099,1
127.27879,3;1
125.30821,3;1
125.23427,3;1
124.41487,3;1
122.65211,3;1
121.34978,3;1
119.86468,3;1
118.22162,3;1
117.49228,3;1
117.997116,3;1
120.34027,3;1
121.73689,3;1
122.01379,3;1
122.1172,3;1
122.275986,3;1
122.603134,3;1
122.92066,3;1
120.77647,3;1
116.98847,3;1
114.48944,3;1
116.141785,3;1
121.422806,3;1
128.63393,3;1
134.41887,3;1
137.57437,3;1
137.58237,3;1
134.36292,3;1
129.9018,3;1
127.82738,3;1
128.7432,3;1
131.07423,3;1
134.6061,1
135.86392,1
134.15547,1
131.51575,1
129.5259,1
128.35085,1
128.26033,3;1
128.94144,3;1
126.75146,3;1
122.72289,3;1
119.14751,3;1
117.38359,3;1
117.441574,3;1
119.56444,3;1
122.56329,3;1
123.88451,3;1
123.26775,3;1
121.4297,3;1
119.39674,3;1
118.32732,3;1
120.28875,3;1
120.8159,3;1
117.63205,3;1
112.456345,3;1
106.90608,3;1
102.35704,3;1
101.591995,3;1
104.87746,3;1
109.4201,3;1
111.18143,3;1
110.89885,3;1
109.1669,3;1
107.4934,3;1
107.39683,1
109.92415,1
113.33009,1
115.88496,1
116.59854,1
114.85034,3;1
110.94678,3
109.04297,3
108.9332,3
111.52179,3
114.62808,3
115.60802,3
115.634705,3
115.11211,3
112.66764,3
112.70067,3
116.4341,3
118.8215,3
118.46599,3
125.01589,3
135.29099,3
146.81244,3
156.85059,3
162.70508,
163.65558,
161.58887,
158.52046,
155.10062,3;1
153.19962,3;1
153.78564,3;1
155.7847,3;1
158.12212,3;1
160.32823,3;1
163.47452,3;1
165.76228,3;1
164.92834,3;1
161.05472,3;1
158.26479,3;1
158.7776,3;1
159.34883,3;1
156.76515,3;1
151.80841,3;1
147.25665,3;1
145.46304,3;1
146.3221,3;1
148.68594,3;1
151.55014,3;1
155.05667,3;1
156.87943,3;1
156.28862,3;1
154.7306,3;1
151.96461,3;1
149.6873,3;1
147.69403,3;1
145.73984,3;1
144.70163,1
144.51657,1
144.73085,1
144.23924,1
142.45502,3;1
139.63062,3;1
136.87305,3;1
135.88052,3;1
135.8811,3;1
135.43677,3;1
133.72755,3;1
130.23831,3;1
126.30666,3;1
124.93176,3;1
127.20538,3;1
136.9729,3;1
144.1502,3;1
143.7591,3;1
139.63153,3;1
136.9383,3;1
136.15366,3;1
137.9824,3;1
141.68768,3;1
144.61295,3;1
145.19434,3;1
144.98462,3;1
147.29343,3;1
150.28223,3;1
152.63983,3;1
153.71294,3;1
154.55096,1
154.47536,1
154.71802,1
157.61441,1
160.00269,3;1
159.89172,3;1
158.64555,3;1
157.14896,3;1
156.04266,3;1
154.60278,3;1
151.96489,3;1
148.59827,3;1
146.81128,3;1
146.17273,3;1
145.87332,3;1
147.09726,3;1
149.53435,3;1
150.9552,3;1
149.49326,3;1
146.55913,3;1
144.93906,3;1
144.18137,3;1
143.51003,3;1
143.55489,3;1
145.02225,3;1
145.85742,3;1
146.44196,3;1
146.03787,3;1
143.12422,3;1
138.85327,3;1
134.35233,3;1
131.83081,3;1
130.90817,3;1
130.79059,1
131.98828,1
132.32053,1
130.8674,1
129.47052,1
129.25728,3;1
130.58134,3;1
131.71002,3;1
132.82953,3;1
133.8984,3;1
133.88063,3;1
132.78682,3;1
130.91891,3;1
130.6724,3;1
131.98557,3;1
130.68216,3;1
126.956985,3;1
122.99768,3;1
120.64525,3;1
121.008194,3;1
123.57564,3;1
127.26724,3;1
130.982,3;1
132.48718,3;1
131.88553,3;1
132.70616,3;1
134.58139,3;1
134.32309,3;1
132.0607,3;1
130.0625,3;1
129.25406,3;1
128.93622,3;1
129.251,3;1
133.57362,1
138.29591,1
142.08719,1
145.99667,3;1
149.35333,3;1
151.9526,3;1
154.00528,3;1
154.2018,3;1
153.11157,3;1
153.62823,3;1
155.93597,3;1
159.13168,3;1
159.47998,3;1
155.83789,3;1
149.07648,3;1
142.06337,3;1
136.45248,3;1
132.44357,3;1
130.9516,3;1
132.45828,3;1
136.70154,3;1
141.07062,3;1
143.6499,3;1
144.71222,3;1
144.94386,3;1
144.82649,3;1
142.72827,3;1
138.80136,3;1
134.83304,3;1
131.62248,3;1
130.04309,3;1
127.95247,1
124.747246,1
123.676796,1
127.13594,1
130.39511,3;1
131.78574,3;1
132.59604,3;1
133.2359,3;1
133.37387,3;1
134.4364,3;1
136.2461,3;1
137.20459,3;1
135.68446,3;1
135.46683,3;1
138.96057,3;1
141.39136,3;1
142.75363,3;1
143.86884,3;1
146.82501,3;1
152.64578,3;1
159.54138,3;1
163.45203,3;1
162.5736,3;1
159.33734,3;1
156.48378,3;1
152.44733,3;1
147.92603,3;1
145.8339,3;1
144.91988,3;1
146.80878,3;1
147.57068,1
148.28207,1
151.2351,1
154.93622,1
157.24858,1
158.22446,1
160.43906,3;1
163.68884,3;1
165.781,3;1
166.24692,3;1
165.41118,3;1
163.89087,3;1
160.73647,3;1
157.08472,3;1
154.39383,3;1
152.66428,3;1
149.99232,3;1
143.85236,3;1
136.42564,3;1
131.38797,3;1
128.43332,3;1
127.903534,3;1
130.83035,3;1
136.40433,3;1
141.28271,3;1
142.80412,3;1
142.47134,3;1
142.2073,3;1
141.79846,3;1
138.36966,1
132.98792,1
128.4765,1
125.06616,1
122.96063,3;1
122.15427,3;1
123.41461,3;1
126.153015,3;1
129.13055,3;1
130.18898,3;1
129.5358,3;1
128.61665,3;1
128.71611,3;1
129.41568,3;1
129.67775,3;1
129.47348,3;1
129.8529,3;1
131.17316,3;1
131.86713,3;1
129.3874,3;1
124.527115,3;1
119.558395,3;1
117.95363,3;1
118.835655,3;1
121.2268,3;1
124.12616,3;1
125.84111,3;1
126.57007,3;1
125.99127,3;1
123.68404,3;1
120.532326,1
118.72565,1
123.0388,1
129.83847,1
135.81601,3;1
139.58948,3;1
141.25179,3;1
140.39282,3;1
137.72084,3;1
135.23969,3;1
133.44969,3;1
133.42084,3;1
134.63788,3;1
136.44702,3;1
139.12381,3;1
139.25452,3;1
136.73586,3;1
133.7674,3;1
131.77682,3;1
131.41937,3;1
132.37314,3;1
133.27902,3;1
132.89243,3;1
130.61603,3
129.58482,3
129.0326,3
127.67055,3
126.38972,3
125.86964,3
126.563965,3
127.70146,3
129.04008,3
129.37463,3
127.438896,3
123.73074,3
123.69273,3
131.02586,3
139.45134,3;1
146.07108,3;1
150.87387,3;1
152.45987,3;1
150.6875,3;1
146.9465,3;1
143.1559,3;1
141.60986,3;1
141.49792,3;1
141.31876,3;1
141.89703,3;1
142.96384,3;1
143.6099,3;1
143.11002,3;1
142.04971,3;1
140.96954,3;1
141.24593,3;1
144.34857,3;1
148.11519,3;1
149.42072,3;1
149.90265,3;1
150.42686,3;1
149.99725,3;1
147.84871,3;1
145.81007,3;1
145.58528,3;1
145.89598,3;1
146.44029,3;1
146.12259,3;1
144.4438,3;1
139.7543,3;1
133.0899,3;1
127.39757,3;1
123.916824,3;1
127.88223,3;1
134.6488,3;1
140.05002,3;1
142.44502,1
142.88632,1
143.03052,1
142.12851,1
139.8948,3;1
137.07138,3;1
135.05832,3;1
134.79749,3;1
135.33197,3;1
134.52037,3;1
131.48108,3;1
127.56711,
124.15616,
122.88949,
124.94002,3
129.10927,3
132.06097,3
133.19052,3
133.26628,
132.57343,
130.5019,
127.81046,
126.74098,
127.31619,3
127.49777,3
126.656494,3
125.11503,3
123.14804,3
120.923546,3
118.67315,
115.76369,
114.89787,
117.310455,
119.566246,3
119.290085,3
117.08121,3
114.25789,3
110.71338,3
106.148674,3
102.0609,
100.89984,
100.28727,
101.34317,3
103.75286,3
106.00626,3
106.7239,3
107.59494,3
110.27203,3
113.81015,3
116.40852,
117.31885,
117.67006,
119.15639,
120.98434,3
122.26062,3
124.58835,3
127.736,3
131.5824,3
135.68326,3
139.10312,3
141.25327,3
143.93747,3
147.15195,3
150.86638,3
153.50716,3
153.58005,3
152.23718,3
151.01886,3
149.48209,3
147.97787,3
147.2967,3
146.63358,3
147.53717,3
149.64935,3
151.14087,3
150.55826,3
148.95987,3
149.16461,3
149.41074,3
149.52673,3
150.74045,3
152.94066,3
155.61394,3
157.37607,3
158.1356,3
158.77667,3
159.70367,3
160.18452,3
159.95245,3
159.08919,3
157.2944,3
155.10654,3
154.38742,3
155.8085,3
156.3877,3
155.24397,3
153.81487,3
154.17108,3
156.40189,3
158.98395,3
160.79865,3
160.40253,3
158.03339,3
155.76514,3
153.52489,3
150.3624,3
146.95251,3
145.69128,3
147.13947,3
149.15752,3
150.78763,3
151.17126,3
150.71384,3
150.42676,3
150.71507,3
151.526,3
151.95253,3
151.07639,3
150.29349,3
149.92316,3
148.2152,3
145.30466,3
142.93848,3
143.3952,3
144.98628,3
146.68394,3
150.54381,3
155.55206,3
159.13217,3
160.61633,3
158.79807,3
155.11644,3
151.79895,3
148.4838,3
146.41708,3
146.29282,3
145.72878,3
143.60138,3
141.73935,3
142.07584,3
144.77661,3
144.73282,3
142.04214,3
138.93947,3
135.82979,3
133.21632,3
130.48431,3
128.22342,3
127.12927,3
126.704796,3
126.53638,3
126.20209,3
125.475006,3
123.898865,3
120.99686,3
120.84865,3
127.110565,3
135.39417,3
139.45984,3
137.8266,3
132.91367,3
128.63673,3
126.89226,3
125.53757,3
124.37861,3
123.55536,3
121.7987,3
119.02153,3
116.03801,3
116.690796,3
120.46011,3
124.92428,3
127.66997,3
127.59348,3
125.205,3
122.12905,3
120.79434,
120.89783,
120.81159,
119.99335,
120.70091,
125.801254,3
132.13745,3
136.28745,3
137.9523,3
138.90619,3
141.36313,3
144.99368,3
148.20923,3
150.45284,3
153.37708,3
156.37895,3
157.79182,3
157.92767,3
157.52226,3
156.94565,3
155.69788,3
154.62949,3
153.94116,3
152.43906,3
151.59396,3
151.71628,3
151.28868,3
150.15384,3
149.91931,3
150.76653,3
151.71497,3
152.52116,3
152.45251,3
151.51392,3
151.29688,3
149.97757,3
146.34271,3
143.26013,3
143.05336,3
144.2338,3
145.28937,3
146.47324,3
146.43753,3
144.60619,3
141.93405,3
139.61302,3
137.59985,3
136.76917,3
140.70087,3
146.55782,3
151.34023,3
153.52124,3
154.16693,3
153.91345,3
151.60483,3
147.35875,3
144.29767,3
143.46619,3
144.2886,3
146.0339,3
147.81076,3
149.39075,3
149.80618,3
148.61465,3
147.45016,3
147.88263,3
148.49707,3
149.03403,3
148.6258,3
147.09906,3
146.42175,3
147.05856,3
147.99191,3
149.36316,3
152.0704,3
154.37418,3
154.24878,3
152.84131,3
149.90883,3
145.78604,3
143.29758,3
145.75342,3
149.62381,3
150.39417,3
147.72766,3
144.56036,3
143.70547,3
143.4061,3
142.75229,3
142.62494,3
142.16495,3
140.3425,3
138.22171,3
138.02277,3
139.61844,3
140.01581,3
138.3736,3
136.54697,3
134.67383,3
132.01462,3
128.87805,3
126.69285,3
125.47533,3
123.02106,3
119.34898,3
116.00864,3
115.160645,3
121.44695,3
129.0132,3
133.42374,3
134.58163,3
133.33694,3
131.72327,3
129.36342,3
126.01511,3
124.829926,3
126.33788,3
126.47879,3
123.99597,3
119.80003,3
116.72037,3
116.30542,3
115.68018,3
114.27373,3
112.54265,
115.60082,
124.04629,
130.14073,
131.53546,
130.3842,3
130.2945,3
130.80835,3
131.10327,3
131.13705,3
132.53792,3
133.81802,3
135.12218,3
136.74307,3
138.2551,3
139.04889,3
139.9754,3
140.64917,3
139.64162,3
137.13062,3
134.29617,3
132.86713,3
133.24258,3
136.26282,3
138.9953,3
139.27704,3
137.15013,3
134.67383,3
132.297,3
128.01309,3
121.003265,3
113.60399,3
108.88279,3
108.571144,3
112.257324,3
118.13837,3
123.302155,3
125.229294,3
125.1847,3
124.07526,3
121.77321,3
119.51269,3
120.19534,3
125.18558,3
131.77138,3
136.13351,3
136.87766,3
135.2346,3
134.22456,3
133.01364,3
130.113,3
126.51453,3
123.16516,3
120.17259,3
118.69826,3
119.5513,3
123.45662,3
128.2319,3
131.66177,3
133.87631,3
133.41533,3
130.34213,3
126.70556,3
124.19524,3
123.24233,3
124.00008,3
125.61311,3
128.11713,3
128.84795,3
126.916176,3
123.72817,3
121.18459,3
120.94818,3
122.38817,3
125.387344,3
129.15347,3
131.8238,3
131.75632,3
129.61478,3
128.36734,3
131.49461,3
136.45996,3
138.76175,3
139.2377,3
139.46976,3
138.94635,3
138.1127,3
136.4613,3
133.28513,3
130.06848,3
128.44647,3
129.02768,3
131.56085,3
134.39223,3
135.55673,3
133.44917,3
129.85036,3
128.06006,3
127.35026,3
126.6006,3
124.82735,3
121.68898,3
118.20056,3
116.72023,3
117.89925,3
118.95087,3
118.72754,3
118.82816,3
120.07016,3
123.1889,3
126.15443,3
127.28258,3
126.4637,3
124.01123,3
121.942764,3
121.32027,3
122.354996,3
122.71671,3
121.83812,3
120.511665,3
119.86341,3
120.05998,3
120.60597,3
122.3452,3
125.33626,3
127.45255,3
128.66895,3
129.85245,3
130.47345,3
130.57108,3
131.33633,3
133.28305,3
133.23656,3
132.05833,3
132.23198,3
132.20615,3
131.98724,3
131.71283,3
131.36728,3
131.194,3
131.74023,3
131.77905,3
130.5896,3
130.47879,3
132.17776,3
133.22672,3
133.0946,3
133.05411,3
134.16133,3
134.9563,3
134.9849,3
136.11229,3
138.37164,3
140.40564,3
140.67479,3
140.21945,3
139.06277,3
136.75226,3
135.41737,3
136.50537,3
137.7207,3
137.10718,3
134.57349,3
131.91595,3
129.90633,3
129.11743,3
130.06915,3
130.64691,3
131.27353,3
132.74646,3
134.82857,3
136.48819,3
136.89536,3
137.21642,3
137.19232,3
139.25012,3
142.72948,3
145.63983,3
147.72441,3
149.33168,3
150.3128,3
150.2696,3
149.12975,3
147.65793,3
147.56131,3
147.61676,3
147.16057,3
147.39662,3
148.29086,3
149.5874,3
151.00116,3
151.94562,3
152.31516,3
151.71452,3
150.39822,3
149.02081,3
148.31381,3
150.00824,3
152.61932,3
154.24689,3
154.76025,3
155.91214,3
157.21378,3
157.17143,3
156.1299,3
154.66037,3
153.85077,3
152.99043,3
152.78226,3
153.7668,3
153.78079,3
153.13948,3
152.75194,3
152.91553,3
153.02887,3
152.60448,3
151.98586,3
152.52731,3
153.34488,3
153.65463,3
152.94833,3
151.17006,3
150.17352,3
151.43088,3
153.35965,3
154.8042,3
155.0052,3
154.14441,3
153.61469,3
153.2783,3
153.11438,3
152.57477,3
151.21835,3
148.87427,3
147.73839,3
148.05298,3
149.15033,3
150.0021,3
149.39926,3
148.38486,3
147.88727,3
147.38571,3
146.67226,3
146.34473,3
148.04446,3
151.10767,3
153.83752,3
155.85358,3
155.92343,3
154.26944,3
152.11494,3
148.84296,3
144.90216,3;1
142.29996,3;1
141.8554,3;1
142.22946,3;1
143.23541,3;1
144.45782,3;1
144.79141,3;1
141.36539,3;1
136.39706,3;1
136.53497,3;1
141.50803,3;1
146.16489,3;1
150.83728,3;1
156.95535,3;1
164.15372,3;1
168.56277,3;1
171.47264,3;1
172.98373,3;1
173.39279,3;1
173.13626,3;1
172.93439,3;1
175.29674,3;1
179.0643,3;1
180.67209,3;1
176.71362,3;1
170.6789,3;1
169.77956,3;1
172.68488,3;1
175.71753,3;1
176.84457,3;1
175.90361,3;1
174.58609,3;1
173.45984,3;1
172.64526,3;1
171.42982,3;1
169.29102,3;1
167.89558,3;1
167.71547,3;1
168.77914,3;1
171.676,3;1
173.91707,3;1
174.31042,3;1
172.953,3;1
168.8524,3;1
164.16531,3;1
162.81897,3;1
165.48515,3;1
170.42769,3;1
175.56537,3;1
179.66217,3;1
180.80319,3;1
178.55629,3;1
173.36537,3;1
166.41542,3;1
162.13446,3;1
164.09906,3;1
171.51569,3;1
181.34991,3;1
188.88242,3;1
189.05731,3;1
184.89276,3;1
180.27368,3;1
172.28291,3;1
161.0137,3;1
152.32184,3;1
150.49213,3;1
156.15752,3;1
164.4285,3;1
172.01762,3;1
177.56552,3;1
178.18701,3;1
172.43484,3;1
161.43707,3;1
148.45517,3;1
137.89053,3;1
130.92802,3;1
129.74335,3;1
134.96634,3;1
142.64008,3;1
147.34842,3;1
147.12552,3;1
143.29205,3;1
139.32474,3;1
134.3757,3;1
127.50806,3;1
120.318375,3;1
115.43698,3;1
114.707184,3;1
118.55319,3;1
124.02406,3;1
126.5004,3;1
126.6591,3;1
129.76611,3;1
137.57901,3;1
149.20068,3;1
160.28229,3;1
165.66231,3;1
167.29001,3;1
167.20113,3;1
167.4934,3;1
168.22137,3;1
168.96054,3;1
170.46127,3;1
171.79659,3;1
172.80377,3;1
173.40826,3;1
173.49179,
173.17136,
172.75827,
170.84665,
168.54086,
167.2761,
165.47954,
162.07301,
156.89835,
151.98228,
150.63051,
150.67896,
150.79892,
150.10553,
148.73203,
147.35135,
145.14783,
140.87985,
136.45367,
133.78801,
131.63123,
131.91296,
132.85297,
132.24619,
129.54156,
125.810936,
125.867615,
135.91827,
147.08136,
154.55269,
159.77652,
165.36267,
165.78467,
162.01645,
160.94139,
163.33899,3;1
163.75098,3;1
161.45624,3;1
159.78937,3;1
160.51115,3;1
164.5328,3;1
171.23386,3;1
177.52245,3;1
182.59616,3;1
186.98294,3;1
190.49963,3;1
190.39365,3;1
186.33893,3;1
183.93765,3;1
186.5523,3;1
190.20013,3;1
192.45544,3;1
192.62405,3;1
191.3725,3;1
189.93724,3;1
188.31747,3;1
185.4833,3;1
181.70924,3;1
179.07349,3;1
179.89612,3;1
183.11053,3;1
186.10902,3;1
188.00465,3;1
188.33446,3;1
185.13214,3;1
178.86401,3;1
174.68576,3;1
173.8925,3;1
176.82318,3;1
183.00671,3;1
189.89041,3;1
194.37376,3;1
195.87305,3;1
194.40302,3;1
190.26509,3;1
184.01671,3;1
177.57791,3;1
173.75543,3;1
173.8128,3;1
178.60289,3;1
186.84546,3;1
193.13385,3;1
193.73938,3;1
189.6164,3;1
181.78926,3;1
173.19034,3;1
166.8802,3;1
165.45255,3;1
168.34894,3;1
173.64464,3;1
179.52138,3;1
182.00699,3;1
182.43735,3;1
182.7437,3;1
181.2031,3;1
175.35376,3;1
165.98312,3;1
157.12463,3;1
149.6139,3;1
143.95886,3;1
139.26767,3;1
134.1207,3;1
129.13824,3;1
128.12476,3;1
132.16818,3;1
139.72267,3;1
146.93092,3;1
147.59253,3;1
145.63385,3;1
146.41576,3;1
149.86673,3;1
152.32004,3;1
150.42865,3;1
145.86392,3;1
140.84686,3;1
139.01534,3;1
141.3912,3;1
148.08676,3;1
159.54077,3;1
169.39047,3;1
170.37332,3;1
168.45532,3;1
166.39584,3;1
165.20947,3;1
165.36015,3;1
165.24503,3;1
163.00589,3;1
158.58316,3;1
154.06508,3;1
152.2127,3;1
151.763,3;1
150.905,3;1
149.70538,3;1
149.86002,
151.6159,
153.27434,
153.62717,
152.37268,
150.10672,
147.07425,
144.34615,
142.1341,
139.557,
136.3786,
133.26994,
129.43219,
124.651215,
120.41896,
118.6382,
116.23009,
111.26903,
104.65144,
99.97965,
99.291504,
100.631,
102.08356,
105.794815,
110.180275,
114.515915,
117.220985,
119.173065,
121.11246,
123.53375,
125.781456,
127.66456,3;1
130.27661,3;1
133.5762,3;1
136.39471,3;1
141.09886,3;1
149.94148,3;1
159.29034,3;1
164.58072,3;1
165.75427,3;1
166.5806,3;1
168.24673,3;1
169.31012,3;1
170.7953,3;1
172.9161,3;1
172.05547,3;1
167.70769,3;1
162.5308,3;1
159.32964,3;1
157.84125,3;1
157.68376,3;1
157.69998,3;1
157.48468,3;1
157.60107,3;1
158.68365,3;1
160.20653,3;1
158.10303,3;1
153.14381,3;1
150.25565,3;1
149.59647,3;1
151.45628,3;1
154.92206,3;1
159.31142,3;1
163.40623,3;1
166.28056,3;1
167.9628,3;1
168.47818,3;1
166.24857,3;1
162.88779,3;1
162.04996,3;1
165.90524,3;1
173.20956,3;1
177.06613,3;1
172.34885,3;1
161.1875,3;1
149.34242,3;1
139.25943,3;1
132.33414,3;1
128.73643,3;1
129.07162,3;1
134.74652,3;1
145.29749,3;1
156.36575,3;1
162.87051,3;1
163.7132,3;1
161.50266,3;1
156.10033,3;1
146.97626,3;1
135.81516,3;1
125.08803,3;1
117.2966,3;1
113.60176,3;1
113.879845,3;1
117.87872,3;1
123.055725,3;1
126.7509,3;1
128.61313,3;1
129.88016,3;1
130.28366,3;1
128.41231,3;1
124.70627,3;1
121.012505,3;1
118.88245,3;1
118.79489,3;1
119.47188,3;1
120.13794,3;1
121.10457,3;1
124.83812,3;1
131.65181,
140.24063,
150.45259,
157.91235,
159.08734,
160.58011,
161.98677,
162.07886,
160.47897,
159.06097,
159.93542,
162.49692,
164.60089,
163.98553,
160.73157,
156.74498,
152.69928,
149.88956,
148.4427,
147.3133,
147.78346,
146.50659,
143.74185,
141.60152,
139.68799,
138.18134,
137.25177,
135.5954,
132.65036,
128.81314,
125.02365,
122.20256,
119.665985,
116.22703,
113.1463,
110.77254,
108.93901,
107.69443,
105.62012,
101.80693,
97.788376,
94.6613,
92.46617,
91.468094,
90.68138,
89.48308,
87.63269,
85.13406,
83.03295,
81.85741,
79.962234,
77.94096,
76.84096,
76.4572,
75.77286,
74.51587,
73.875336,
74.08652,
73.56788,
74.88336,
77.56065,
78.44191,
76.633606,
73.42759,
72.1544,
72.04872,
71.84086,
71.34503,
70.74075,
70.117874,
68.58574,
66.667595,
65.10763,
63.036926,
60.571518,
59.13687,
60.909252,
63.243073,
64.00312,
64.03029,
62.412136,
59.575676,
58.41582,
58.038017,
58.124435,
58.30419,
57.757828,
56.74065,
55.875824,
56.012253,
55.57892,
54.368942,
53.076714,
55.427788,
59.24446,
61.217636,
60.219078,
59.24353,
60.638447,
62.636887,
62.624115,
60.148758,
57.849583,
57.733635,
58.1565,
58.419983,
57.884514,
56.174126,
54.617184,
55.380043,
56.988403,
57.75417,
57.01457,
55.720093,
54.33311,
53.07201,
52.819565,
53.61221,
54.043407,
53.97513,
54.381775,
55.375214,
55.76535,
55.482193,
54.881966,
53.915886,
54.929176,
62.326797,
70.199684,
73.44035,
72.034836,
66.47095,
58.058624,
53.642822,
51.56889,
51.33091,
53.007885,
53.62272,
52.202,
49.500225,
46.790283,
45.780285,
46.302032,
48.266106,
50.955917,
52.081276,
51.975418,
71.55099,
93.51794,
106.49202,
113.897736,
122.1198,1
129.67303,1
136.39453,1
140.26477,1
139.93591,1
137.92189,1
137.15851,1
136.86627,1
136.0261,1
134.58447,1
133.12424,1
132.03146,1
130.21481,1
129.46204,1
131.05734,1
133.16321,1
134.47284,1
133.89728,1
130.2847,1
125.28451,1
121.68417,1
120.18831,1
119.524475,1
118.12115,1
117.47388,1
117.47824,1
116.49991,1
114.10245,1
111.277794,1
110.69888,1
118.431366,1
128.35188,1
134.08191,1
136.20267,1
136.864,1
136.0215,1
135.48409,1
134.92148,1
132.97156,1
129.8353,1
125.91511,1
122.94231,1
122.9922,1
123.79056,1
124.03029,1
123.44358,1
122.333984,1
121.819595,1
123.05547,1
124.64455,1
124.76125,1
123.83873,1
123.01114,1
121.82251,1
119.04417,1
116.703354,1
115.79407,1
114.81816,1
117.37507,1
128.12444,1
138.24594,1
145.00522,1
147.73413,1
147.56183,1
148.40457,1
151.15149,1
153.97916,1
155.66907,1
155.73148,1
154.11185,1
151.31476,1
149.15953,1
148.0379,1
146.89865,1
145.04715,1
142.31943,1
140.33907,1
139.80228,1
140.72229,1
142.40984,1
142.73772,1
141.35968,1
139.1098,1
136.15979,1
133.28809,1
132.62982,1
133.29112,1
138.34662,1
147.5635,1
152.3006,1
154.38313,1
156.7168,1
158.43912,1
158.99484,1
158.9039,1
158.18233,1
156.74461,1
154.61719,1
152.49545,1
152.09038,1
152.7497,1
152.81064,1
151.71994,1
151.02359,1
151.77103,1
152.5758,1
150.51291,1
146.76111,1
143.5297,1
141.806,1
141.31328,1
141.27843,1
140.49805,1
139.88356,1
140.36765,1
141.34921,1
140.94293,1
139.17606,1
138.8525,1
140.31529,1
141.55176,1
141.77628,1
143.45432,1
148.30713,1
151.16966,1
153.33037,1
157.22961,1
159.75768,1
160.9432,1
161.67102,1
161.98119,1
160.76593,1
157.89774,1
154.16927,1
150.15768,1
148.61617,1
149.04178,1
148.50458,1
145.67761,1
142.9688,1
140.86584,1
138.60486,1
137.00027,1
136.46783,1
135.27583,1
133.86902,1
132.97293,1
131.56339,1
130.90279,1
132.03534,1
132.47343,1
131.24878,1
130.89896,1
131.12653,1
130.4514,1
128.84476,1
125.90274,1
122.70767,1
121.17613,1
120.322655,1
119.22755,1
117.72688,1
116.67529,1
115.65811,1
114.94873,1
114.403625,1
113.062195,1
111.43176,1
111.25282,1
112.18068,1
113.11794,1
112.65514,1
111.10626,1
109.07269,1
107.76659,1
107.7342,1
108.18631,1
108.714294,1
108.04518,1
106.493866,1
105.030334,1
103.85338,1
103.14288,1
102.64654,1
102.48386,1
102.87184,1
108.06479,1
116.75999,1
124.17222,1
128.35826,1
130.04582,1
132.42056,1
139.00598,1
144.05943,1
144.9928,1
143.39737,1
141.63077,1
141.1464,1
140.60686,1
139.25046,1
138.15573,1
136.92139,1
135.06287,1
133.98117,1
132.74788,1
130.92404,1
129.09987,1
126.99498,1
124.948715,1
126.99948,1
132.45993,1
136.73778,1
139.44244,1
140.98482,1
140.66068,1
138.56108,1
135.22383,1
131.4826,1
129.21928,1
128.30624,1
127.64356,1
127.06651,1
125.91884,1
124.58969,1
124.20505,1
125.41698,1
126.614975,1
127.65473,1
128.39105,1
126.39841,1
121.48219,1
118.17477,1
117.45296,1
117.73917,1
117.44753,1
114.689255,1
113.46068,1
117.53762,1
121.64791,1
123.32152,1
123.539444,1
120.917046,1
118.00252,1
116.872574,1
116.14339,1
115.78873,1
115.49281,1
114.23238,1
111.59686,1
108.5137,1
107.61276,1
112.216644,1
118.43707,3;1
123.82603,3;1
127.94891,3;1
129.52585,3;1
128.27022,3;1
126.603836,3;1
126.17354,3;1
127.656204,3;1
129.41,3;1
130.24251,3;1
129.61923,3;1
128.45975,3;1
128.6895,3;1
129.18723,3;1
127.882034,3;1
125.70469,3;1
124.33432,3;1
123.27298,3;1
122.23468,3;1
121.94181,3;1
122.506676,3;1
122.756676,3;1
121.943954,3;1
120.67747,3;1
119.885605,3;1
119.78272,3;1
121.12992,3;1
121.43716,3;1
120.44496,3;1
117.88164,3;1
113.10045,3;1
107.66223,3
104.324585,3
102.339935,3
101.077545,3
100.913284,3
101.51018,3
101.42737,3
100.57184,3
100.23367,3
101.24731,3
102.822495,3
103.21446,3
101.47638,3
98.47546,3
94.969406,3
91.91937,3
90.77759,3
91.418594,3
90.869446,3
89.05335,3
88.48534,3
89.02359,3
89.37117,3
89.585686,3
89.39637,3
88.38411,3
87.38806,3
86.09278,3
85.305725,3
86.88458,3
89.306366,3
91.22188,3
93.445755,3
97.33011,3
101.93102,3
