Coefficients,Instruments
17.80843,
31.00624,
152.28302,1;3
150.31155,1;3
148.97188,1;3
146.63988,1;3
144.07071,1;3
142.81567,1;3
141.21576,1;3
139.54633,1;3
138.19719,1;3
136.6637,1;3
134.62323,1;3
132.60803,1;3
130.8801,1;3
129.98941,1;3
129.11569,1;3
129.00957,1;3
130.00552,1;3
130.87527,1;3
130.72375,1;3
130.24258,1;3
131.94783,1;3
134.80649,1;3
137.48318,1;3
138.8855,1;3
138.75385,1;3
138.82385,1;3
139.54817,1;3
140.74246,1;3
142.64261,1;3
144.35156,1;3
146.50479,1;3
149.50702,1;3
151.80273,1;3
153.07239,1;3
154.44296,1;3
156.04094,1;3
159.0734,1;3
162.58914,1;3
164.17506,1;3
164.06326,1;3
163.19693,1;3
161.8657,1;3
159.92969,1;3
158.14182,1;3
157.39542,1;3
157.89836,1;3
157.65506,1;3
157.24805,1;3
157.83926,1;3
159.02026,1;3
159.16718,1;3
158.13504,1;3
157.43797,1;3
156.5982,1;3
155.44485,1;3
155.20953,1;3
155.56847,1;3
155.72438,1;3
156.03664,1;3
155.50732,1;3
153.83774,1;3
151.71555,1;3
149.08444,1;3
147.26573,1;3
146.57895,1;3
147.18835,1;3
148.16682,1;3
149.65706,1;3
150.29028,1;3
149.31267,1;3
148.1593,1;3
147.58884,1;3
147.0899,1;3
146.07687,1;3
145.5021,1;3
145.43585,1;3
145.17136,1;3
144.6357,1;3
144.87787,1;3
145.40096,1;3
146.03299,1;3
146.1829,1;3
144.02292,1;3
140.63248,1;3
138.28055,1;3
137.58102,1;3
137.7066,1;3
138.88824,1;3
140.15128,1;3
141.07861,1;3
143.43225,1;3
147.15234,1;3
150.21399,1;3
151.82083,1;3
153.20915,1;3
154.92453,1;3
156.98436,1;3
158.90298,1;3
159.18729,1;3
158.47513,1;3
157.34906,1;3
156.1952,1;3
154.90549,1;3
154.33632,1;3
155.08559,1;3
156.363,1;3
157.34479,1;3
157.17587,1;3
156.43423,1;3
155.50845,1;3
154.71234,1;3
153.19907,1;3
150.26474,1;3
147.20401,1;3
145.43533,1;3
145.31796,1;3
147.49084,1;3
150.59619,1;3
152.13416,1;3
151.60648,1;3
150.47626,1;3
148.95439,1;3
147.97586,3
147.48239,1;3
147.74191,1;3
148.37054,1;3
148.79872,1;3
149.34976,1;3
149.43044,1;3
148.42545,1;3
146.85428,1;3
145.41272,1;3
144.87492,1;3
144.5578,1;3
144.88293,1;3
146.4877,1;3
147.97298,1;3
149.35709,1;3
150.17471,1;3
150.61374,1;3
150.87366,1;3
150.75671,1;3
150.65555,1;3
151.20924,1;3
151.95012,1;3
150.71146,1;3
148.13574,1;3
145.90262,1;3
145.71957,1;3
147.67471,1;3
150.1828,1;3
151.41992,1;3
150.37335,1;3
149.08801,1;3
149.0252,1;3
149.22682,1;3
147.60226,1;3
144.44302,1;3
141.82433,1;3
141.29941,1;3
142.29295,1;3
142.84369,1;3
142.89279,1;3
143.33768,1;3
144.45856,1;3
144.8913,1;3
144.81604,1;3
144.8068,1;3
144.2366,1;3
143.92767,1;3
144.42639,1;3
144.24658,1;3
143.3824,1;3
142.64304,1;3
142.12119,1;3
141.91675,1;3
141.13498,1;3
139.18587,1;3
137.17943,1;3
136.3257,1;3
137.14102,1;3
138.7135,1;3
140.71655,1;3
142.21191,1;3
141.53174,1;3
139.03946,1;3
136.63498,1;3
136.29584,1;3
136.77145,1;3
136.92659,1;3
136.93008,1;3
135.99203,1;3
134.1496,1;3
133.66808,1;3
135.27817,1;3
137.65825,1;3
139.81958,1;3
141.29382,1;3
141.72696,1;3
141.00003,1;3
139.8135,1;3
138.10312,1;3
136.4154,1;3
134.88307,1;3
133.34233,1;3
131.23383,1;3
130.4576,1;3
130.21593,1;3
130.95117,1;3
133.13058,1;3
136.63782,1;3
139.32254,1;3
139.74998,1;3
138.90631,1;3
138.22406,1;3
138.33882,1;3
138.6929,1;3
138.66412,1;3
138.60428,1;3
138.32263,1;3
137.16014,1;3
135.47275,1;3
135.31143,1;3
136.51727,1;3
137.67065,1;3
138.75586,1;3
139.81802,1;3
140.2391,1;3
139.51923,1;3
137.62886,1;3
135.94821,1;3
134.97198,1;3
133.75342,1;3
132.26642,1;3
130.79704,1;3
129.39499,1;3
127.60911,1;3
126.74228,1;3
127.291855,1;3
129.66837,1;3
132.00006,1;3
134.21031,1;3
136.47649,1;3
138.18823,1;3
138.41061,1;3
137.25943,1;3
135.56921,1;3
133.7805,1;3
132.60646,1;3
132.01385,1;3
132.1788,1;3
131.65424,1;3
131.32397,1;3
132.59486,1;3
134.15598,1;3
134.72995,1;3
135.34506,1;3
136.57431,1;3
136.99992,1;3
136.34737,1;3
135.1572,1;3
134.11487,1;3
133.11536,1;3
131.5877,1;3
128.70804,1;3
124.987625,1;3
122.41518,1;3
121.75109,1;3
123.16407,1;3
124.49437,1;3
125.74406,1;3
126.224915,1;3
126.68454,1;3
127.46927,1;3
128.53532,1;3
129.49825,1;3
131.36746,1;3
133.46132,1;3
134.6951,1;3
135.27252,1;3
135.52628,1;3
135.63559,1;3
135.0935,1;3
134.13191,1;3
133.28862,1;3
133.27539,1;3
133.06396,1;3
132.2748,1;3
130.54922,1;3
129.03339,1;3
127.69534,1;3
126.25886,1;3
125.904816,1;3
127.09311,1;3
128.45868,1;3
129.18378,1;3
129.57486,1;3
129.92485,1;3
129.85504,1;3
129.23912,1;3
128.29144,1;3
127.365814,1;3
127.26486,1;3
126.97255,1;3
126.48272,1;3
125.507935,1;3
123.62565,1;3
121.42348,1;3
120.77268,1;3
121.33241,1;3
122.11998,1;3
122.73978,1;3
123.328674,1;3
123.616974,1;3
122.93581,1;3
120.67934,1;3
117.45536,1;3
115.0871,1;3
114.43028,1;3
114.208145,1;3
113.480446,1;3
112.203476,1;3
111.31595,1;3
110.03682,1;3
107.93004,1;3
105.450806,1;3
104.48912,1;3
104.21339,1;3
103.15651,1;3
101.605804,1;3
100.1769,1;3
98.53758,1;3
96.82155,1;3
96.898445,1;3
97.86388,1;3
98.507774,1;3
99.84477,1;3
101.5535,1;3
102.59555,1;3
103.01277,1;3
103.20926,1;3
103.11152,1;3
103.17237,1;3
102.630554,1;3
101.542435,1;3
100.6481,1;3
100.23648,1;3
99.73378,1;3
99.318985,1;3
99.73062,1;3
100.075775,1;3
99.97562,1;3
99.38838,1;3
98.35499,1;3
97.009445,1;3
96.577576,1;3
96.31217,1;3
95.52911,1;3
95.00102,1;3
95.29076,1;3
96.334435,1;3
97.4637,1;3
98.98918,1;3
99.93533,1;3
100.505295,1;3
106.90438,1;3
121.87007,1;3
133.64476,1
140.24243,1
142.50876,1
141.83273,1
141.95636,1
143.67197,1
144.09761,1
142.68214,1
140.8561,1
139.50124,1
138.24051,1
136.01685,1
133.63858,1
132.20578,1
132.14137,1
131.74416,1
130.36128,1
129.17264,1
128.47374,1
127.96656,1
127.639175,1
127.28855,1
125.7313,1
122.55749,1
119.765015,1
118.67267,1
118.191154,1
117.35098,1
116.30937,1
116.10701,1
117.12523,1
117.77179,1
117.28231,1
116.5943,1
115.15902,1
112.49022,1
109.37019,1
106.05026,1
102.9355,1
100.85672,1
100.262634,1
99.53574,1
98.479355,1
96.29743,1
94.78728,1
104.121056,1
116.42705,1
124.3453,1
127.53012,1
127.294174,1
125.792114,1
124.20642,1
121.94432,1
119.862,1
119.36922,1
120.47064,1
120.548225,1
118.67087,1
115.47485,1
113.47119,1
112.94693,1
112.60733,1
111.984116,1
111.15738,1
109.19862,1
105.7735,1
103.163086,1
102.98923,1
102.43654,1
100.61516,1
98.81329,1
98.95927,1
98.57093,1
97.51643,1
95.65779,1
94.06038,1
93.8196,1
94.6385,1
95.6165,1
95.051575,1
93.13495,1
91.670135,1
90.88873,1
90.68775,1
90.3555,1
90.900986,1
94.54384,1
111.17258,1
129.13019,1
140.6406,1
146.56314,
148.47403,
148.10904,
147.46875,
146.54428,
145.4072,
144.45934,
144.21275,
143.56412,1
142.06305,1
139.97769,1
138.54251,1
138.35754,1
138.5275,1
137.57227,1
135.44785,1
133.23412,1
131.4274,1
129.46591,1
127.09837,1
125.3085,1
124.06613,1
122.9397,1
121.26669,1
119.05476,1
116.72591,1
115.87126,1
123.17923,1
132.05832,1
139.2023,1
142.9986,1
142.4155,1
138.81122,1
135.54178,1
133.56094,1
131.12326,1
128.51353,1
126.289444,1
128.16177,1
134.48463,1
140.72827,1
143.87198,1
143.43289,1
141.71143,1
141.37491,1
141.20522,1
138.92307,1
136.07074,1
135.11453,1
136.05862,1
138.03703,1
142.37628,1
147.46686,1
151.17065,1
152.45456,1
150.93272,1
148.82518,1
146.76874,1
143.59311,1
139.93842,1
137.71011,1
136.05408,1
133.29327,1
129.00455,1
125.832375,1
125.469025,1
125.52742,1
124.37991,1
122.3277,1
120.69083,1
120.16185,1
124.49869,1
128.96255,1
131.53513,1
131.55063,1
128.76682,1
126.282585,1
124.47093,1
124.14969,1
125.66121,1
128.70642,1;3
134.54987,1;3
140.06322,1;3
143.20277,1;3
143.85156,1;3
141.28293,1;3
137.41579,1;3
135.68347,1;3
135.50421,1;3
135.30467,1;3
133.97827,1;3
133.36017,1;3
132.9317,1;3
132.35278,1;3
132.65747,1;3
132.66156,1;3
131.67557,1;3
130.75064,1;3
130.12839,1;3
129.07227,1;3
127.44612,1;3
125.98827,1;3
125.83754,1;3
126.82828,1;3
127.11648,1;3
127.03787,1;3
127.60544,1;3
128.38239,1;3
128.85388,1;3
130.15799,1;3
131.82462,1;3
132.42624,1;3
131.76602,1;3
131.26733,1;3
131.38922,1;3
135.60931,1;3
142.78058,1;3
148.86545,1;3
152.54294,1;3
153.8955,1;3
153.57944,1;3
153.22186,1;3
152.64188,1;3
152.61623,1;3
152.76947,1;3
152.72713,1;3
152.73196,1;3
152.55605,1;3
152.09445,1;3
151.55211,1;3
149.80154,1;3
147.27802,1;3
145.56114,1;3
146.77682,1;3
147.68454,1;3
146.84961,1;3
145.76437,1;3
145.9028,1;3
145.76292,1;3
144.39645,1;3
141.56313,1;3
137.93848,1;3
134.7963,1;3
132.0888,1;3
130.03093,1;3
129.77414,1;3
131.047,1;3
132.5573,1;3
133.29628,1;3
133.04631,1;3
131.81317,1;3
129.53688,1;3
125.81357,1;3
121.698875,1;3
122.572525,1;3
129.19656,1;3
135.1596,1;3
139.18344,1;3
140.29413,1;3
140.49509,1;3
141.40152,1;3
141.79001,1;3
140.13965,1;3
137.13089,1;3
135.06494,1;3
134.70996,1;3
135.1192,1;3
135.73013,1;3
136.31241,1;3
137.01154,1;3
138.02777,1;3
139.36545,1;3
139.64847,1;3
138.32503,1;3
135.85364,1;3
132.22281,1;3
129.37494,1;3
127.92709,1;3
127.263115,1;3
126.133484,1;3
124.754974,1;3
127.66446,1;3
133.3429,1;3
138.44571,1
141.06665,1
140.87186,1
139.6586,1
139.01382,1
137.60506,1
134.99783,1
131.94261,1
129.73175,1
128.24254,1
126.16501,1
123.72975,1
124.09359,1
128.58932,1
132.98642,1
137.71376,1
141.73419,1
143.33975,1
142.45914,1
140.6925,1
138.95752,1
137.25952,1
135.26263,1
132.26004,1
128.44974,1
125.14788,1
124.41628,1
127.376755,1
130.4924,1
132.08896,1
131.92058,1
130.23172,1
127.92146,1
126.83507,1
125.8586,1
125.06656,1
124.49115,1
124.1945,1
124.82767,1
125.39011,1
125.20732,1
124.35558,1
122.91521,1
121.02751,1
119.40128,1
117.99777,1
116.500885,1
114.465256,1
111.52718,1
108.74364,1
107.282616,1
105.36933,1
104.75395,1
112.35303,1
122.12042,1
128.70255,1
131.42767,1
130.86063,1
128.42776,1
126.032745,1
124.22403,1
123.437546,1
122.96356,1
121.23305,1
117.822525,1
114.375565,1
112.78756,1
112.3606,1
112.31247,1
111.687836,1
110.31673,1
108.63808,1
106.249084,1
103.08347,1
99.343506,1
96.34308,1
94.70181,1
93.83596,1
93.90466,1
93.14274,1
91.250015,1
89.26517,1
86.37384,1
83.35303,1
81.83078,1
81.266556,1
80.902054,1
80.71646,1
80.38371,1
78.918434,1
76.20514,1
72.97298,1
71.79918,1
85.07242,1
99.56249,1
108.081345,1
111.02998,1
109.77272,1
107.9795,1
108.83341,1
109.85566,1
108.73235,1
105.84703,1
102.054405,1
98.87164,1
97.33722,1
94.86351,1
92.23924,1
91.33083,1
92.69666,
93.233154,
92.33625,
90.056725,
87.1674,
84.82056,
83.53742,
82.45965,
80.5792,
77.88818,
75.239,
73.490585,
73.648506,
74.34288,
73.76434,
71.778244,
69.794525,
69.09484,
68.15549,
66.29759,
64.727066,
63.601017,
63.57259,
64.485306,
64.47892,
62.11754,
59.35486,
58.491882,
60.237473,
72.33659,
95.991684,
114.370224,
126.81802,1
133.2478,1
135.01842,1
134.77542,1
134.36417,1
134.51291,1
134.58194,1
133.25221,1
131.11942,1
129.53204,1
128.36633,1
127.81618,1
127.48401,1
127.267166,1
126.15846,1
124.06023,1
121.403076,1
118.54997,1
116.307526,1
115.15413,1
114.194534,1
112.49436,1
110.70419,1
109.20178,1
106.90449,1
103.87727,1
100.92629,1
98.52724,1
96.46821,1
107.01403,1
124.366646,1
136.43997,1
142.83679,1
143.45486,1
139.32794,1
134.51999,1
131.5996,1
130.1153,1
129.35355,1
128.15285,1
128.33401,1
131.40646,1
134.65295,1
136.11603,1
135.80737,1
134.8156,1
134.51624,1
134.29709,1
134.36205,1
136.97906,1
144.37045,1
150.2868,1
152.35289,1
152.11938,1
150.48453,1
148.09036,1
145.77965,1
143.78864,1
142.62076,1
141.1077,1
138.25177,1
134.07547,1
130.8306,1
129.5326,1
127.70726,1
125.215065,1
122.33089,1
119.37248,1
118.5718,1
122.24674,1
129.9318,1
136.65686,1
141.53114,1
143.3184,1
142.94257,1
142.89993,1;3
143.74783,1;3
144.55327,1;3
143.87457,1;3
142.38223,1;3
145.68037,1;3
151.97023,1;3
159.07678,1;3
163.31602,1;3
164.0522,1;3
161.3413,1;3
156.79382,1;3
154.30356,1;3
154.96353,1;3
156.05698,1;3
155.95007,1;3
154.86877,1;3
152.91849,1;3
150.48941,1;3
149.295,1;3
149.50357,1;3
150.04851,1;3
149.55002,1;3
147.62479,1;3
146.45775,1;3
147.64493,1;3
149.37973,1;3
149.5878,1;3
147.807,1;3
146.43558,1;3
146.7055,1;3
146.9465,1;3
146.19247,1;3
144.96527,1;3
143.82019,1;3
142.37119,1;3
141.08554,1;3
140.87784,1;3
141.86569,1;3
144.69014,1;3
151.34135,1;3
157.08105,1;3
159.65845,1;3
158.68243,1;3
154.5387,1;3
149.8779,1;3
148.93158,1;3
149.82991,1;3
150.14883,1;3
149.90414,1;3
149.62854,1;3
148.32854,1;3
146.7301,1;3
145.90555,1;3
145.14679,1;3
145.12057,1;3
144.2414,1;3
142.63171,1;3
142.04747,1;3
141.92206,1;3
141.09329,1;3
139.75238,1;3
138.18509,1;3
139.35352,1;3
141.20715,1;3
140.86993,1;3
139.02994,1;3
137.11182,1;3
136.51875,1;3
138.25778,1;3
140.12842,1;3
140.96875,1;3
140.52403,1;3
138.55515,1;3
134.44925,1;3
128.00742,1;3
122.27053,1;3
120.24324,1;3
121.314415,1;3
122.44629,1;3
126.300644,1;3
131.56714,1;3
135.2731,1;3
137.59,1;3
139.54913,1;3
141.13199,1;3
141.72108,1;3
140.69974,1;3
139.00668,1;3
137.19914,1;3
135.05438,1;3
132.54556,1;3
130.1522,1;3
127.88907,1;3
124.86374,1;3
121.702446,1;3
119.3398,1;3
117.4796,1;3
115.325836,1;3
113.345505,1;3
111.89183,1;3
109.9851,1;3
108.15591,1;3
106.68303,1;3
107.91919,1;3
109.27547,1;3
108.04564,1;3
105.59694,1;3
103.968735,1;3
108.383514,1;3
118.303024,1;3
126.89349,3
133.11899,3
136.16801,3
135.9942,1;3
133.02945,1
129.5942,1
126.73961,1
124.25592,1
123.89965,1
127.54956,1
134.26334,1
139.6723,1
142.38306,1
143.52962,1
144.1619,1
145.1967,1
146.85315,1
147.5062,1
146.13153,1
143.69305,1
141.51929,1
139.66898,1
137.86168,1
136.95184,1
137.97565,1
142.48544,1
148.10081,1
151.2882,1
150.57996,1
147.39502,1
145.85608,1
146.86235,1
146.5972,1
145.14474,1
143.79977,1
143.81052,1
143.45012,1
142.78214,1
141.6358,1
139.74182,1
137.57518,1
136.45609,1
135.58081,1
133.74768,1
131.2427,1
128.3891,1
127.40307,1
128.75183,1
129.44589,1
129.54501,1
133.66818,1
140.21735,1
144.5387,1
145.63637,1
144.6101,1
142.39459,1
141.06119,1
139.94339,1
137.99268,1
135.71793,1
133.35216,1
130.97101,1
128.11398,1
123.90576,1
119.36243,1
116.65004,1
116.47448,1
116.5654,1
116.08852,1
116.577095,1
117.009735,1
116.75394,1
115.98294,1
113.744965,1
110.82013,1
107.250244,1
103.725525,1
101.74504,1
100.94289,1
99.09924,1
96.58371,1
94.93063,1
95.08018,1
95.10837,1
93.751015,1
91.34409,1
89.40744,1
89.90123,1
102.486435,1
118.75897,1
129.50491,1
134.64908,1
135.22423,1
132.60854,1
129.17487,1
127.13428,1
125.821686,1
125.83007,1
126.002716,1
125.1622,1
123.17543,1
120.13993,1
117.29495,1
115.173645,1
112.42543,1
108.83655,1
106.375885,1
105.32642,1
104.646194,1
103.528076,1
102.41982,1
101.52861,1
100.89703,1
100.45254,1
97.74095,1
94.37531,1
92.480286,1
93.1597,1
93.94534,1
94.21872,1
94.45289,1
92.96265,1
89.453476,1
86.349106,1
85.04112,1
84.36927,1
84.38031,1
88.53235,1
95.345566,1
103.26555,1
117.32181,
132.06342,
141.49748,
145.32664,
145.11359,
142.9516,
141.12482,
140.06607,
139.73291,
139.67296,
138.52448,
136.21875,1
133.1589,1
130.73729,1
128.30173,1
126.28899,1
124.734024,1
123.81961,1
123.16847,1
122.491486,1
121.79358,1
120.377014,1
118.534836,1
117.00744,1
115.52402,1
113.808624,1
112.3658,1
109.96402,1
116.36674,1
130.498,1
141.39938,1
147.88742,1
149.65787,1
147.77863,1
143.76517,1
141.55493,1
141.50397,1
142.4233,1
142.64032,1
143.60399,1
146.82309,1
149.22595,1
150.51425,1
150.45773,1
148.615,1
146.06404,1
143.61111,1
142.3873,1
143.22784,1
146.02232,1
153.5575,1
160.02621,1
163.41321,1
164.28223,1
161.48608,1
155.67578,1
150.61406,1
147.50525,1
144.64508,1
142.82411,1
141.03839,1
138.03311,1
136.1984,1
135.94748,1
136.90128,1
143.84286,1
151.79031,1
156.32202,1
158.90114,1
159.5282,1
157.90778,1
156.43895,1
155.21692,1
155.47247,1
156.99478,1
158.45682,1
159.26709,1
161.8601,1
165.75073,1
169.14835,1
172.4057,1
172.35403,1
168.53836,1
163.96451,1
162.25624,1
161.07837,1
158.82574,1
156.99403,1;3
155.98209,1;3
155.19962,1;3
154.14767,1;3
152.84113,1;3
151.16382,1;3
148.45866,1;3
147.22684,1;3
147.73276,1;3
147.7431,1;3
145.96848,1;3
143.63315,1;3
143.26576,1;3
143.8695,1;3
143.17355,1;3
142.13449,1;3
142.22385,1;3
142.41809,1;3
141.74268,1;3
140.34897,1;3
138.8361,1;3
137.78766,1;3
137.16449,1;3
136.43674,1;3
136.99823,1;3
139.82193,1;3
142.8285,1;3
144.02505,1;3
141.93365,1;3
139.325,1;3
139.2326,1;3
140.95584,1;3
142.51703,1;3
142.23587,1;3
141.04778,1;3
140.41342,1;3
140.98373,1;3
142.05814,1;3
141.56232,1;3
140.90155,1;3
139.40775,1;3
137.3004,1;3
136.1172,1;3
137.23038,1;3
139.17236,1;3
140.75874,1;3
141.20935,1;3
139.54947,1;3
137.00073,1;3
135.20569,1;3
134.34297,1;3
133.31767,1;3
134.71826,1;3
136.47913,1;3
136.462,1;3
134.7598,1;3
132.80704,1;3
130.60901,1;3
127.439224,1;3
124.3867,1;3
121.2158,1;3
119.20746,1;3
117.06415,1;3
120.53989,1;3
130.41164,1;3
139.00723,1;3
144.14911,1;3
145.3728,1;3
144.15485,1;3
143.0765,1;3
142.7193,1;3
141.93689,1;3
139.89395,1;3
138.68057,1;3
138.99872,1;3
138.97473,1;3
137.28818,1;3
135.87392,1;3
135.6565,1;3
136.91939,1;3
138.52649,1;3
139.29938,1;3
138.31404,1;3
136.70978,1;3
135.47244,1
134.375,1
132.99513,1
131.93643,1
130.69006,1
129.49872,1
129.00992,1
128.72691,1
127.82765,1
131.6813,1
136.64832,1
141.60156,1
145.61209,1
146.70465,1
145.34009,1
143.20145,1
141.1405,1
138.5654,1
136.48337,1
136.01059,1
134.51279,1
131.72333,1
129.6867,1
131.08508,1
134.82681,1
137.73654,1
138.89026,1
139.09294,1
139.59143,1
141.6456,1
143.65239,1
144.73839,1
144.43683,1
142.84384,1
140.94144,1
138.27246,1
134.62886,1
130.14505,1
125.87862,1
124.8825,1
128.28368,1
131.20241,1
131.88583,1
131.04349,1
130.34558,1
129.34848,1
126.97954,1
126.00235,1
127.11749,1
127.23713,1
124.80414,1
121.44684,1
119.2612,1
116.92267,1
113.137024,1
109.866,1
108.07229,1
107.47743,1
105.94896,1
102.63794,1
99.371254,1
101.14838,1
107.71779,1
116.14403,1
121.651764,1
123.11588,1;3
121.78423,1;3
120.11532,1;3
120.286705,1;3
121.79405,1;3
122.77431,1;3
122.204544,1;3
119.71036,1;3
115.319534,1;3
110.803474,3
109.00961,3
109.65309,3
109.6535,3
109.95116,3
111.75585,3
113.51968,3
113.912384,3
113.17794,3
112.17888,3
110.61524,3
108.897064,3
108.797,3
110.11542,3
111.89344,3
113.42676,3
115.09463,3
116.40802,3
115.47318,3
114.7102,3
117.963715,3
122.89657,3
126.23435,3
127.832054,3
128.32971,3
126.96471,3
125.05936,1;3
124.965614,1;3
134.89145,1;3
148.30136,1;3
156.73734,1;3
159.32925,1;3
158.61545,1;3
156.7616,1;3
155.03102,1;3
154.69408,1;3
154.98413,1;3
156.19815,1;3
156.72696,1;3
154.56827,1;3
150.75815,1;3
147.15408,1;3
145.0604,1;3
144.23361,1;3
143.88603,1;3
143.11786,1;3
142.20049,1;3
141.0831,1;3
139.39679,1;3
137.23495,1;3
134.70952,1;3
131.07608,1;3
128.50952,1;3
128.26175,1;3
130.12015,1;3
132.76443,1;3
134.35591,1;3
133.93217,1;3
132.13748,1;3
130.62654,1;3
128.95421,1;3
127.366455,1;3
126.401184,1;3
126.04603,1;3
124.576416,1;3
121.69527,1;3
118.77405,1;3
118.187546,1;3
120.8893,1;3
125.81096,1;3
130.04117,1;3
132.76653,1;3
134.31915,1;3
134.6994,1;3
135.0839,1;3
137.19223,1;3
140.42206,1;3
143.22336,1;3
144.7912,1;3
145.09529,1;3
143.70657,1;3
141.12953,1;3
138.13843,1;3
136.33311,1;3
135.39319,1;3
134.96205,1;3
134.9253,1;3
134.59125,1;3
132.78128,1;3
130.19363,1;3
127.76006,1;3
126.0639,1;3
123.73695,1;3
119.45165,1;3
114.2938,1;3
109.71721,1;3
106.15914,1;3
103.275894,1;3
102.8971,1;3
110.19281,1;3
119.37229,1;3
126.42001,1;3
130.17023,1
130.1196,1
129.47847,1
129.43301,1
128.5049,1
127.20107,1
125.77472,1
123.85243,1
121.13989,1
116.998634,1
114.62802,1
117.45573,1
124.87717,1
132.13393,1
136.9845,1
139.32474,1
139.4669,1
138.90717,1
139.33374,1
140.6171,1
140.67691,1
139.27216,1
137.03683,1
134.60846,1
131.60446,1
129.38264,1
130.52628,1
134.88533,1
138.97342,1
140.08292,1
139.41144,1
137.66699,1
134.66022,1
131.55923,1
129.66823,1
129.48766,1
129.44292,1
127.95897,1
125.4771,1
122.40997,1
119.49612,1
117.63812,1
116.84802,1
115.59337,1
113.49571,1
112.14795,1
111.73012,1
111.06546,1
108.98033,1
106.12149,1
103.311516,1
103.60286,1
109.62897,1
116.18219,1
120.19173,1
121.901566,1
121.64566,1
121.757545,1
123.30803,1;3
124.85483,1;3
124.95291,1;3
125.18265,1;3
126.55798,1;3
128.15448,1;3
128.83441,1;3
128.4668,1;3
127.942314,1;3
128.36534,1;3
129.35547,1;3
129.52881,3
128.8085,3
127.89929,3
127.275375,3
126.28936,3
124.71959,3
122.86661,3
121.25859,3
120.456955,3
120.36197,3
121.016914,3
123.22495,3
125.934,3
128.39601,3
130.47229,3
131.71222,3
131.81357,3
131.16461,3
129.33539,3
126.90887,3
124.520706,1;3
123.973404,1;3
124.758484,1;3
126.35031,1;3
128.20018,1;3
131.00461,1;3
134.99178,1;3
141.39069,1;3
147.74712,1;3
152.91324,1;3
155.56094,1;3
154.75879,1;3
151.77536,1;3
150.2243,1;3
151.09467,1;3
152.02777,1;3
152.85565,1;3
153.57776,1;3
151.46872,1;3
146.65326,1;3
143.40756,1;3
143.36859,1;3
145.85713,1;3
147.32535,1;3
146.3526,1;3
144.00714,1;3
142.48859,1;3
142.30092,1;3
141.979,1;3
140.56113,1;3
139.01929,1;3
138.5485,1;3
139.51572,1;3
140.22873,1;3
138.75122,1;3
135.77335,1;3
132.79805,1;3
129.67606,1;3
126.948784,1;3
125.67698,1;3
126.392334,1;3
128.11734,1;3
128.44772,1;3
127.56221,1;3
125.60025,1;3
122.28555,1;3
118.76471,1;3
116.247665,1;3
117.54969,1;3
122.63839,1;3
127.06194,1;3
128.92262,1;3
129.01999,1;3
129.18832,1;3
130.98035,1;3
134.03804,1;3
137.2561,1;3
140.20697,1;3
142.17603,1;3
142.95052,1;3
142.99594,1;3
143.20175,1;3
143.38602,1;3
142.54022,1;3
140.89748,1;3
139.41776,1;3
137.9101,1;3
135.6049,1
132.5356,1
129.7157,1
127.110535,1
124.54577,1
122.05858,1
120.16996,1
118.77626,1
117.58707,1
116.2612,1
113.82364,1
109.7543,1
104.99277,1
101.279495,1
100.03516,1
99.6338,1
98.705124,1
96.82444,1
93.60348,1
90.08258,1
86.75255,1
84.733,1
87.58792,1
104.475075,1
120.112404,1
130.0169,1
134.14206,1
133.64606,1
131.02034,1
129.78313,1
129.30524,1
128.46696,1
126.557465,1
123.74019,1
121.8102,1
120.935715,1
120.38631,1
119.65234,1
119.25664,1
119.136795,1
119.298676,1
117.803734,1
114.01887,1
109.251945,
106.54544,
106.46471,
106.34018,
104.694626,
103.60642,
103.77729,
104.697586,
104.22425,
102.52008,
100.76279,
98.79826,
98.326485,
98.22502,
97.26078,
96.422005,
96.76509,
97.6181,
97.68126,
96.358154,
94.47981,
96.01759,
109.14572,
124.29918,
137.57408,
146.59384,
151.87357,
154.39737,
155.31766,
156.03717,
156.98618,
156.79431,1;3
155.37347,1;3
153.71342,1;3
152.65848,1;3
151.25307,1;3
149.38187,1;3
148.67517,1;3
149.6755,1;3
150.87628,1;3
151.2744,1;3
150.98679,1;3
150.53745,1;3
150.21436,1;3
150.10373,1;3
150.16797,1;3
150.7807,1;3
151.68106,1;3
153.09842,1;3
154.46872,1;3
154.8039,3
154.78928,3
154.60974,3
153.98564,3
153.57272,3
153.46367,3
153.29956,3
153.14784,3
152.34888,3
150.59334,3
148.42453,3
146.76053,3
146.18932,3
148.34103,3
151.72661,3
153.5339,3
153.96535,3
153.59363,3
156.85776,3
159.31961,3
162.6352,3
165.2647,1;3
167.0952,1;3
167.42035,1;3
166.72884,1;3
167.16322,1;3
168.77939,1;3
169.21185,1;3
167.48157,1;3
164.67813,1;3
162.80841,1;3
162.65903,1;3
162.12708,1;3
160.62793,1;3
158.84297,1;3
157.06482,1;3
155.20447,1;3
155.02856,1;3
155.96268,1;3
157.29997,1;3
157.98654,1;3
157.1485,1;3
153.95428,1;3
150.33011,1;3
148.34447,1;3
147.1564,1;3
145.65503,1;3
144.14064,1;3
143.82474,1;3
144.8679,1;3
145.75072,1;3
145.63629,1;3
144.83876,1;3
143.51813,1;3
141.81316,1;3
139.21664,1;3
136.10062,1;3
133.6322,1;3
132.82985,1;3
133.11581,1;3
132.34586,1;3
129.54141,1;3
125.703835,1;3
